Date,Open,High,Low,Close,Adj Close,Volume
2023-10-18,125.06691560013148,125.58334375811759,123.49570219324356,125.15050352213025,125.15050352213025,8337920
2023-10-19,124.06862042565318,124.47395340771095,122.45340167734796,123.39864823191806,123.39864823191806,8296050
2023-10-20,121.01895964730029,122.65087333132924,121.22655602364301,122.30371050846423,122.30371050846423,7118324
2023-10-21,126.78994685808075,124.44898362431154,123.86844802123797,124.9545193826662,124.9545193826662,11827299
2023-10-22,125.3057824357705,126.17605368072834,126.28552381835335,125.85396060788739,125.85396060788739,11247794
2023-10-23,121.77514953386206,122.19426335799787,120.79287065804519,121.53002952661724,121.53002952661724,10190425
2023-10-24,121.78286757657602,124.14427610537855,121.64667245092096,122.35700820552441,122.35700820552441,7678932
2023-10-25,121.84595537135137,122.00675799879716,119.73602972692451,121.45470836424352,121.45470836424352,9902666
2023-10-26,120.02317787936393,121.00322510856356,118.81843267436344,119.85743353523873,119.85743353523873,11804775
2023-10-27,120.9742407226846,122.11657013027833,120.70014342492033,121.36912338068218,121.36912338068218,5876031
2023-10-28,124.59987372277813,125.56242522131356,123.12321245738117,123.93490881127832,123.93490881127832,11232739
2023-10-29,126.19924412662003,127.91762971706738,124.77238593421542,126.3027877074635,126.3027877074635,6270896
2023-10-30,124.5777593703636,125.83812683903827,123.48283190510277,124.23783475392837,124.23783475392837,8563706
2023-10-31,122.94254804435845,123.30268544863245,123.07553958696519,123.50893519909431,123.50893519909431,6059622
2023-11-01,124.34802925652507,125.3663554521957,123.66810725062936,124.36723630588537,124.36723630588537,9422375
2023-11-02,128.12634825227545,128.22499837901336,125.37097836019186,126.85563078924476,126.85563078924476,5378165
2023-11-03,126.28856199857343,126.80296728223459,124.4918355708186,125.68341800298286,125.68341800298286,11189153
2023-11-04,125.44782464262673,126.53064028062018,124.35065904695412,125.25516919376905,125.25516919376905,5708662
2023-11-05,122.2758042270903,123.44449345739609,121.5756597169839,122.55088244494779,122.55088244494779,11707822
2023-11-06,119.73004863104697,120.08176700771774,119.18680358486388,119.68965424894101,119.68965424894101,9131479
2023-11-07,121.80726944795607,121.50629878067564,120.9532595437836,121.687063322174,121.687063322174,10509877
2023-11-08,125.35141570375455,125.54227460691044,124.60979515644355,125.0704896022612,125.0704896022612,6012117
2023-11-09,124.25544016221288,127.47531503644313,124.23760031915621,124.92796519467338,124.92796519467338,5645188
2023-11-10,127.92503372300192,128.0818197039573,125.74825332011405,127.49892723313073,127.49892723313073,10725495
2023-11-11,127.76310556696968,128.10366273835376,128.25605966525276,128.4629673801892,128.4629673801892,5415008
2023-11-12,127.88876056123247,128.20686234049163,126.40303915610848,126.85418485926205,126.85418485926205,6631993
2023-11-13,127.31961579608998,129.25411799600823,127.71962312478709,127.81273542920373,127.81273542920373,8351278
2023-11-14,132.04053547594296,133.61654198166437,131.89173550787348,131.8449906857188,131.8449906857188,7342035
2023-11-15,132.45242507292963,133.0229680313455,130.99062877386714,131.7900859423465,131.7900859423465,10703394
2023-11-16,135.84853811670982,137.54741764759646,135.48807730646593,136.02018201395344,136.02018201395344,7768362
2023-11-17,129.33551526790646,131.2074447405565,127.07451402348471,129.1156313354118,129.1156313354118,8026768
2023-11-18,132.23712378651368,131.72464341178122,130.56158013449493,131.29496324277557,131.29496324277557,6170365
2023-11-19,131.9344755232202,131.86326451050576,129.794073884412,131.56320220112457,131.56320220112457,5679418
2023-11-20,131.05058439191308,131.01779016531768,129.26913262248212,130.81802224101034,130.81802224101034,9895084
2023-11-21,129.99328834456446,131.84112001773806,130.3169288066633,131.0976453353462,131.0976453353462,6611754
2023-11-22,125.43798690712386,127.81178446571614,123.81450700318912,126.02635496744809,126.02635496744809,6114593
2023-11-23,126.16853107832982,126.7215023899252,124.46442709816966,125.51152835191118,125.51152835191118,6226952
2023-11-24,126.80944972149453,127.64321820163298,124.6073641848918,126.44910120229257,126.44910120229257,10931161
2023-11-25,130.75150149781413,130.0083924392303,128.45980818879673,130.28153283761733,130.28153283761733,11790593
2023-11-26,129.38653123918886,129.43258642077706,127.80653679115385,128.9767740065352,128.9767740065352,9851188
2023-11-27,127.76473282059978,126.66955995578337,125.5806969120383,126.94608511048506,126.94608511048506,7721864
2023-11-28,125.55193206156886,127.33247994835558,124.44394987336474,125.71624314418652,125.71624314418652,8947208
2023-11-29,128.15464381322107,129.98944751211963,127.9137054062244,128.07747715962321,128.07747715962321,11984720
2023-11-30,128.2977518642657,130.36644248641682,128.02137801107574,128.96104645658247,128.96104645658247,7938496
2023-12-01,126.82454199710605,127.90389065340767,126.06111036564465,127.64017714181132,127.64017714181132,10801176
2023-12-02,127.93571031443881,130.8547345639042,127.10855926009631,128.99588929129678,128.99588929129678,8875754
2023-12-03,128.71317104181315,130.02665125428695,128.84620773156323,129.28536446973064,129.28536446973064,7704999
2023-12-04,132.87752272696312,131.97628696420236,130.58234528590754,131.85396556616854,131.85396556616854,10298217
2023-12-05,129.04484731687793,130.337799394553,129.04605477872343,130.05454336576028,130.05454336576028,7994200
2023-12-06,129.04766743560057,129.8705494815461,128.41528392782945,129.24381818426218,129.24381818426218,6324070
2023-12-07,127.44333071974137,129.20241377960767,127.14647092209114,128.2727069756262,128.2727069756262,8190914
2023-12-08,124.2354838980429,125.38166448324792,123.60182784331073,124.60992048676522,124.60992048676522,11843889
2023-12-09,125.49409888310483,125.37976898207765,124.17056804305366,125.38771130187905,125.38771130187905,7524388
2023-12-10,125.64054495738108,127.72936422319704,124.29045936251784,126.08190467130257,126.08190467130257,6658987
2023-12-11,126.81984522899747,126.9205805622021,124.75518490522896,126.1326337324463,126.1326337324463,10742763
2023-12-12,126.54309041308072,126.01079990193696,124.5058268201222,125.5799062698989,125.5799062698989,8876274
2023-12-13,120.73833186669509,123.6442188875229,120.11829264326664,122.11153451987006,122.11153451987006,7837981
2023-12-14,120.71122610070282,121.25603734116761,119.60478847197516,121.12486286245225,121.12486286245225,10787749
2023-12-15,120.36915526883382,120.19585548869311,119.5468295259207,120.33357135488109,120.33357135488109,6661793
2023-12-16,119.12065594318172,120.03652237343353,118.34537852648543,118.45369234446427,118.45369234446427,11576651
2023-12-17,117.83938857673427,120.0513273764603,117.86423544496311,118.107637166909,118.107637166909,11867218
2023-12-18,119.08978724299234,119.66018853672648,117.71219965982793,119.10165893621897,119.10165893621897,5616036
2023-12-19,123.00199953364495,124.55513367380728,123.24142806430777,123.71754732567778,123.71754732567778,8391418
2023-12-20,123.23574919074191,124.34482517061325,123.94414667582987,124.18751976674801,124.18751976674801,10574650
2023-12-21,125.76871458831361,125.74380866607248,124.4655476865902,124.86631528651478,124.86631528651478,9987696
2023-12-22,123.58047639803827,125.29432836594964,124.2735678229709,124.71794765327878,124.71794765327878,5428988
2023-12-23,121.45637932925288,120.83762923000377,118.70747928139724,120.05852649466014,120.05852649466014,9084752
2023-12-24,120.4660857127349,121.11671730749848,119.28473616764141,120.03088289921793,120.03088289921793,9374857
2023-12-25,120.6203211201184,120.39304990490241,120.19501333281517,120.21161780276745,120.21161780276745,9755000
2023-12-26,126.68348421048613,126.97573820022427,125.41617006060011,126.32001814787895,126.32001814787895,7977590
2023-12-27,125.71369594747986,125.61860178713806,124.85173181964218,125.87272713075782,125.87272713075782,11610734
2023-12-28,126.92047950176658,127.33401858274081,126.08903666353564,126.67214855280893,126.67214855280893,8297291
2023-12-29,126.50262716134492,127.44942114185616,125.00406053695576,126.62221975089923,126.62221975089923,8802429
2023-12-30,124.07621263252751,124.741845575053,123.1283267221179,123.73404267059225,123.73404267059225,9894287
2023-12-31,126.61138752090507,127.67083675990548,125.04452852589941,126.63271660298192,126.63271660298192,7490706
2024-01-01,127.97903937587174,130.07137394757245,127.30623390639866,128.5900660540688,128.5900660540688,6191902
2024-01-02,130.11098754068382,130.58856092262005,129.15961696763196,130.6798188998451,130.6798188998451,10254224
2024-01-03,127.73131295563459,128.30765999040216,128.1695592538034,128.36303389700237,128.36303389700237,7492118
2024-01-04,132.69603965944148,133.3286207760897,131.06568168458946,132.05497828408357,132.05497828408357,11215140
2024-01-05,128.045965941387,128.03214895511147,127.57732718665993,128.4424978674071,128.4424978674071,8737973
2024-01-06,128.75507390217211,131.02704976144906,130.0122250937836,129.99792108134258,129.99792108134258,7202575
2024-01-07,136.1299301728534,136.0096043571354,134.1586647340936,135.8603569588669,135.8603569588669,11611653
2024-01-08,134.24425032595371,135.21573367316125,132.84720033652488,133.23531420931795,133.23531420931795,5464071
2024-01-09,132.28369944385847,132.8617731784668,131.2535434452658,131.7743368210516,131.7743368210516,11962712
2024-01-10,131.67842030396264,132.85665641175967,131.8214855475041,132.07684567103004,132.07684567103004,9381137
2024-01-11,129.75508390465475,132.5112365319956,129.41870142263457,130.79280165455955,130.79280165455955,9912216
2024-01-12,126.75163853665589,127.05025425598251,126.91665181825094,126.83678921227333,126.83678921227333,5775435
2024-01-13,126.94779750629942,127.38345738245137,125.7670993249447,127.0489436338668,127.0489436338668,7174606
2024-01-14,123.81252704754701,124.50162983894057,122.89476758159606,124.41544404698377,124.41544404698377,10754777
2024-01-15,125.98332632509083,125.97322727711298,124.42026438095937,125.63717248216106,125.63717248216106,8498472
2024-01-16,124.5242470700067,124.28641573079167,122.08168335481359,123.3850168603084,123.3850168603084,8006316
2024-01-17,127.4493676606461,128.5134509074843,125.9332395871698,127.30787595753769,127.30787595753769,6564718
2024-01-18,125.46732503276199,126.84695175501403,125.08429714270632,125.36673314366833,125.36673314366833,10139743
2024-01-19,124.01529715155175,124.33458505992411,122.83315805257547,124.59918641339429,124.59918641339429,7134793
2024-01-20,127.56616843740979,127.45894706971592,126.0856861248108,126.68103870696939,126.68103870696939,6602575
2024-01-21,123.59119978377532,123.81806228805661,122.813229500853,123.63765302589022,123.63765302589022,11099654
2024-01-22,123.87900450307507,124.98080018650597,123.57561406976524,124.23865257665867,124.23865257665867,10611920
2024-01-23,127.60832092778374,129.9494912786553,126.36119964860953,127.56769801894043,127.56769801894043,8813270
2024-01-24,123.86032885305944,124.61403658988459,123.03617232080853,123.56873053899555,123.56873053899555,9806425
2024-01-25,124.14944430089793,125.48948044618035,123.15313636986818,124.06308683424105,124.06308683424105,11609876
2024-01-26,125.49934150584757,126.84320241758236,124.64431944746927,124.7470212892087,124.7470212892087,7378837
2024-01-27,126.99431625152332,128.3526979879963,125.12560336774229,126.7509724132017,126.7509724132017,11123769
2024-01-28,123.51524408374274,124.27967043428804,122.41019057278511,123.69084910216108,123.69084910216108,6524102
2024-01-29,120.74490773661104,120.57799618521682,119.83575191784891,120.50318304121727,120.50318304121727,8190541
2024-01-30,122.10850923607076,122.63849074165412,121.23731181961897,121.80421969989193,121.80421969989193,10935438
2024-01-31,121.7721547294767,123.07667421296338,121.31360094834548,122.56661678198572,122.56661678198572,5664180
2024-02-01,123.92731157119624,123.14244186941934,122.792385275389,123.21915891043764,123.21915891043764,7383366
2024-02-02,123.92640245541433,125.13143487198774,123.16654381577418,124.113133158529,124.113133158529,7035848
2024-02-03,122.30469790067544,123.49342954830544,120.90478184755311,122.473296614762,122.473296614762,10122930
2024-02-04,123.54283448075316,125.0307173870497,122.71812240756192,123.08043606008124,123.08043606008124,7439855
2024-02-05,124.30377996458316,124.48401321155549,122.74600339726605,123.84113103238131,123.84113103238131,5204615
2024-02-06,121.6930878944597,123.14690997208031,121.0733886972335,122.12101928932657,122.12101928932657,6525233
2024-02-07,127.31119914574865,127.26784103146746,125.97624841873667,126.80215088509865,126.80215088509865,8896022
2024-02-08,127.68911093244569,129.50330529077598,127.47414261432942,128.04793206658957,128.04793206658957,6803740
2024-02-09,126.20850263450198,125.86819118506438,123.4354553901092,125.07062692606019,125.07062692606019,11691409
2024-02-10,126.23687443217878,126.90592466976152,126.25320300958346,126.76179119478874,126.76179119478874,8968222
2024-02-11,124.50086988766682,125.21405998302592,124.60816166444161,124.35197241410755,124.35197241410755,8068893
2024-02-12,125.86878449494229,127.49415257817022,125.07363602686968,126.36287447740064,126.36287447740064,5838003
2024-02-13,130.8016184973958,130.4345986267641,129.23541432741885,129.36393523037447,129.36393523037447,8433382
2024-02-14,126.50826633868884,128.85288107881988,125.96467360962325,127.29611532695199,127.29611532695199,5281570
2024-02-15,130.15185635938602,129.7803233946581,128.03640508045348,129.8115147468973,129.8115147468973,8182993
2024-02-16,130.44579943723346,131.29169705642875,129.5981528707156,130.92689713844499,130.92689713844499,9081082
2024-02-17,132.90149650860928,134.49507912966874,131.49203688130976,133.13722104527568,133.13722104527568,8395049
2024-02-18,138.640092835757,138.7930771357154,135.96099592948065,138.32641153058037,138.32641153058037,5066150
2024-02-19,138.53357072040768,138.81988904081527,136.06110030080887,137.6905024876313,137.6905024876313,7434206
2024-02-20,136.77235820505382,134.97936818232688,134.49717393623717,135.6711180716499,135.6711180716499,11081687
2024-02-21,132.2943017363768,136.06248794160845,131.29641020326216,133.31882219540853,133.31882219540853,11413282
2024-02-22,131.37621455081242,131.94203684476545,129.13102725336267,131.20056898589598,131.20056898589598,5559723
2024-02-23,131.9939580809563,132.73724504977545,128.96157148797306,131.03771455001757,131.03771455001757,11125755
2024-02-24,130.86234376641855,132.67594508526906,131.3753643222744,131.97443354890294,131.97443354890294,7547500
2024-02-25,132.95526494952367,133.95107353532612,132.71607872015386,132.7465982526109,132.7465982526109,8355745
2024-02-26,135.00006778066742,136.95354143921338,134.4298728406111,135.00147435928739,135.00147435928739,5999554
2024-02-27,135.35707700171807,136.81000966811965,133.65633240815424,135.0771014680993,135.0771014680993,9193060
2024-02-28,138.5660938754039,139.93476480369497,138.01882351633853,139.1032438512152,139.1032438512152,9158634
2024-02-29,137.41689050387305,139.28568334080936,137.5844361802493,138.4104134819505,138.4104134819505,5134055
2024-03-01,144.79444123042805,147.94977494085313,144.75981181749378,146.19285366877298,146.19285366877298,11781913
2024-03-02,148.80103148549122,150.84218513088192,148.13054937429527,148.07812595528384,148.07812595528384,5676022
2024-03-03,146.40868541922734,146.7641314222827,144.48290145115902,145.6049105404776,145.6049105404776,5809942
2024-03-04,142.778045364713,144.9552411497394,140.76710236785019,142.56228778555283,142.56228778555283,8879275
2024-03-05,143.60322940228633,144.82189444287621,142.58439539131928,143.98778358717803,143.98778358717803,5696358
2024-03-06,142.2250791130177,145.0749342381724,141.88900183479885,143.38871140912732,143.38871140912732,8595790
2024-03-07,145.90445383958826,147.31415885212,143.3141268249315,145.49463512700018,145.49463512700018,10336951
2024-03-08,146.11366815236497,147.64960781134235,145.9424467746613,146.92231334595328,146.92231334595328,6841648
2024-03-09,146.23056022083787,147.23157399257005,146.20443115092385,146.75248442258777,146.75248442258777,10549571
2024-03-10,143.90802558336057,146.1682203839401,142.46258276698308,144.33132343276762,144.33132343276762,11437845
2024-03-11,139.92777618938885,140.67431338320182,138.2654817440247,140.06611614871852,140.06611614871852,6688472
2024-03-12,138.33549362469878,139.2135841025294,137.50283847730773,138.8625049138504,138.8625049138504,11561164
2024-03-13,141.32744826234313,141.80970525239664,140.42798750657025,141.3038090034142,141.3038090034142,8828433
2024-03-14,141.51138685152026,142.56624111660068,140.95808253855589,141.95273088086316,141.95273088086316,7735264
2024-03-15,138.98695448485864,140.06397069690425,138.41591375612308,138.50124925648325,138.50124925648325,10206031
2024-03-16,139.74020713859343,140.35467692688727,137.2767042020106,139.0234972775146,139.0234972775146,9448748
2024-03-17,140.21709186544996,141.62348813580184,138.40493235039173,140.14103545040405,140.14103545040405,7700713
2024-03-18,138.04540094179097,138.98108492321595,137.66600240019667,137.72682067013938,137.72682067013938,7308989
2024-03-19,139.65572278080296,138.74939084040287,136.62551796197624,138.192365166994,138.192365166994,11401473
2024-03-20,137.58343982163638,139.84599227451505,137.146459187769,138.39485108722496,138.39485108722496,9137270
2024-03-21,134.47320989959928,137.0548279691367,135.05194948411653,135.30769854969265,135.30769854969265,9317922
2024-03-22,136.79400023479238,137.67292891888906,136.18805811957225,136.3202886625236,136.3202886625236,9115625
2024-03-23,139.2413178586363,139.17451471484043,136.67636813119518,137.89918450910963,137.89918450910963,5459297
2024-03-24,140.77748935680015,141.40719359702265,140.2546665593355,140.96109016318428,140.96109016318428,6020154
2024-03-25,145.25009430541755,145.16727837364613,141.68824465484,144.00671595235102,144.00671595235102,11843532
2024-03-26,140.20261159629928,140.54126541049632,138.4866354951441,140.13504287970838,140.13504287970838,9945169
2024-03-27,137.1040057956675,138.51884084353526,136.28352020055868,137.5723621544226,137.5723621544226,11733215
2024-03-28,138.34976162306145,138.87145191379778,137.70157351807015,139.0384834595168,139.0384834595168,9077151
2024-03-29,140.9589339707479,140.3533265956725,138.5980558420173,140.51671831369615,140.51671831369615,9734963
2024-03-30,141.3645670232646,142.8726954638427,140.41906522160016,142.01425316671097,142.01425316671097,11714301
2024-03-31,153.49812599525706,154.08907120192836,151.97831146794204,153.43577211963003,153.43577211963003,7803696
2024-04-01,156.47339797895552,156.4138790054768,154.91846829723966,155.24427855156856,155.24427855156856,11615516
2024-04-02,158.61440010803312,159.86303394393525,155.3139913382802,158.8580728179826,158.8580728179826,7093373
2024-04-03,163.0309033204612,163.12499088240517,161.7264012865228,161.96677394276966,161.96677394276966,10841140
2024-04-04,163.14311287843876,165.7883510440885,163.24741247365282,164.13988804055916,164.13988804055916,10436139
2024-04-05,162.72156339094616,163.92129043531975,163.36492240236544,163.15711874415683,163.15711874415683,7372280
2024-04-06,164.53650362167596,166.68044351134967,164.09602195541675,165.7023389032638,165.7023389032638,7916623
2024-04-07,163.2693763721303,165.5396447597168,161.94402526076482,163.20980743969963,163.20980743969963,7706871
2024-04-08,163.12111591176108,163.62726884403074,160.7282015528612,162.48735172396212,162.48735172396212,5870123
2024-04-09,161.0264692951081,161.94848425585857,161.23884660586202,160.9659564877478,160.9659564877478,7986249
2024-04-10,162.2676092538051,162.47361193450396,159.25174396923487,161.2781275732519,161.2781275732519,6859582
2024-04-11,168.3374535290723,170.0168628867202,168.46976972197828,168.9703991055257,168.9703991055257,11163814
2024-04-12,163.00882199505727,163.38746013012957,161.80689599364365,162.82536441511863,162.82536441511863,9444499
2024-04-13,164.68962070062474,165.45698970108802,163.2001080141867,165.12511285858062,165.12511285858062,10386628
2024-04-14,160.22128302709987,160.44110331214222,158.60361555863548,159.93206461195683,159.93206461195683,7129885
2024-04-15,158.87631481341035,160.27819042503057,157.10479481813806,158.47716151961603,158.47716151961603,10983920
2024-04-16,162.48687864592367,162.63892882760913,160.2335931492511,162.01509396501532,162.01509396501532,9720642
2024-04-17,161.40355049734237,163.28239448217582,160.78837962975877,162.27218893095525,162.27218893095525,7207148
2024-04-18,158.15278394368926,160.52811673326852,158.01843169621043,158.8595070794677,158.8595070794677,9752525
2024-04-19,156.0983848779124,157.5285185077915,155.68385512164474,156.6500182897594,156.6500182897594,5549239
2024-04-20,158.65165845569467,160.45628877120046,157.56121403091961,158.84137919296356,158.84137919296356,5556701
2024-04-21,156.65322328395453,156.47473251800375,156.19002123277392,156.584962884621,156.584962884621,10408753
2024-04-22,157.86845473362186,158.3084504413511,155.42690331329146,157.31150191736873,157.31150191736873,10953859
2024-04-23,156.83430332586616,158.66683721221278,156.17235687557738,157.50219033971715,157.50219033971715,8047569
2024-04-24,154.26471400003808,156.61614176704683,154.36287400476462,155.50958321859068,155.50958321859068,10093309
2024-04-25,164.12154468626136,162.1660558187373,160.26665327649684,162.37138962088332,162.37138962088332,10230884
2024-04-26,163.5618640768703,166.6334031980821,163.4397832676204,164.49244142549716,164.49244142549716,9628120
2024-04-27,158.67128441255187,158.4413817026727,157.0485929714485,158.01054457798182,158.01054457798182,6270464
2024-04-28,158.67326916755735,160.0247718570277,157.92235574041138,158.6484669568472,158.6484669568472,5785332
2024-04-29,156.80623404540046,157.71195241324205,155.24454602800185,156.60944985464016,156.60944985464016,10988333
2024-04-30,159.34888438002162,161.26527674874956,157.9889110997572,159.35011974647472,159.35011974647472,5767950
2024-05-01,156.58943469959885,159.70555587190879,156.3157582411348,156.8913264662912,156.8913264662912,5166472
2024-05-02,156.94192358214596,156.66451566066888,155.62174740288134,156.57868273771112,156.57868273771112,5397710
2024-05-03,157.86860139368267,158.80972553838313,157.62984579040295,158.21555799151236,158.21555799151236,11503216
2024-05-04,161.966265269718,162.30666858437027,160.46755720363976,161.0272327500365,161.0272327500365,9317048
2024-05-05,157.7017740860602,157.48649669554578,157.51421376186033,157.25482363513123,157.25482363513123,10972931
2024-05-06,156.7216075348737,157.9580298419472,155.3397952788581,156.2531651448614,156.2531651448614,11257803
2024-05-07,154.42982772773226,156.5590194105912,155.0563446807997,154.82239776834015,154.82239776834015,10744826
2024-05-08,152.67776387366462,154.3559992485033,152.1421254071827,152.85840791774083,152.85840791774083,8188729
2024-05-09,157.45880458405284,159.69579904036996,157.77608494556029,158.3996293268605,158.3996293268605,9785956
2024-05-10,159.45378541332278,161.94783909678756,157.77745554772494,159.7357318041211,159.7357318041211,10105724
2024-05-11,154.99715115585207,155.9950414417819,155.50469321503104,155.80466798831495,155.80466798831495,10025764
2024-05-12,159.78101442625075,159.9018144289815,158.23181690422587,158.7388395640873,158.7388395640873,11529962
2024-05-13,165.71278922130628,166.21863335452804,164.82726844084667,165.67092764406274,165.67092764406274,7850171
2024-05-14,169.3224500538777,171.11524788992688,168.48471873232668,169.17822795340223,169.17822795340223,11722245
2024-05-15,163.9791025821384,163.80821235661762,161.89084881172434,164.1639072503065,164.1639072503065,5910775
2024-05-16,162.79114963696335,163.74606480571904,162.41790327623818,162.63048785454836,162.63048785454836,10954878
2024-05-17,168.9103272112911,168.3016114921751,166.0025023336644,166.85395430913604,166.85395430913604,10895469
2024-05-18,164.31144582317174,164.9307186949867,163.13326942581708,164.55839884631627,164.55839884631627,10107031
2024-05-19,165.5353122822783,166.71795430860755,164.18115812344672,166.07540030780268,166.07540030780268,7596874
2024-05-20,169.1658423926571,169.91300252794846,167.85873282114878,168.71899592499625,168.71899592499625,10927997
2024-05-21,163.57751305759004,167.62052856322202,166.0988551457308,165.66968814950158,165.66968814950158,5558924
2024-05-22,165.5751551291885,165.82606528972545,164.48779613752194,165.52222378121152,165.52222378121152,8881185
2024-05-23,154.89071874027738,155.59931549669173,153.04384225160288,155.17912916343641,155.17912916343641,9373656
2024-05-24,151.32327661424412,153.99825023195515,150.79870383396363,152.07782080953996,152.07782080953996,10004998
2024-05-25,151.7412210528487,152.2098728455402,150.11854162508217,151.35695777153114,151.35695777153114,9012595
2024-05-26,147.7106433943475,148.13037731493424,147.4219688532523,147.67078083480786,147.67078083480786,7290435
2024-05-27,151.2419193354717,154.24168413438193,152.4385004989961,152.6173133606672,152.6173133606672,10166650
2024-05-28,147.8787759615935,149.03473429846565,147.30647456763444,148.35836627917033,148.35836627917033,10109319
2024-05-29,144.97817351701815,148.88793286625597,147.12193560822394,147.10253357672084,147.10253357672084,10693075
2024-05-30,147.74826819576512,148.07505903679052,145.92283229773463,147.53193524844963,147.53193524844963,10193278
2024-05-31,152.10721333506055,152.8340973536023,151.47180847344032,151.89205867561813,151.89205867561813,5431413
2024-06-01,147.05087108677887,149.36747428150093,146.6212040945238,147.63645773071647,147.63645773071647,6352564
2024-06-02,151.56477387308686,152.04365783966955,151.5237002559195,151.15656595944154,151.15656595944154,7424050
2024-06-03,150.26308834439834,152.86319870625704,150.4720169218262,151.2328680682271,151.2328680682271,9165100
